event_time_utc,event_type,symbol,source,direction,entry_price,exit_price,sl,tp1,tp2,quantity,notional_irt,pnl_irt,balance_after_irt,exit_reason
2026-09-14T20:31:59.473736+00:00,open,WIFIRT,ICT/SMC Scalp Pro,short,44782.0,,45330.33153656553,43959.50269515171,43137.00539030341,4.46,200000.0,,,
2026-09-14T20:32:03.407414+00:00,close,XRPIRT,ICT/SMC Scalp Pro,short,337338.0,341486.4460732483,,,,0.2,,-829.6892146496568,3982797.9058805713,SL
2026-09-14T20:32:03.988234+00:00,close,XRPIRT,ICT/SMC Scalp Pro,short,337338.0,341486.4460732483,,,,0.3,,-1244.5338219744851,3981553.372058597,SL
2026-09-14T20:32:07.683934+00:00,open,XRPIRT,ICT/SMC Scalp Pro,short,341055.5,,345856.5563756769,333853.9154364847,326652.3308729693,0.5,200000.0,,,
2026-09-14T20:46:01.819584+00:00,open,HBARIRT,ICT/SMC Scalp Pro,short,18155.5,,18332.52135794583,17889.967963081253,17624.435926162507,11.0159,200000.0,,,
2026-09-14T21:01:48.607233+00:00,open,TRXIRT,ICT/SMC Scalp Pro,long,77984.0,,77793.95103977564,78269.07344033653,78554.14688067307,2.56,200000.0,,,
2026-09-14T21:15:35.263692+00:00,close,ADAIRT,ICT/SMC Scalp Pro,short,49412.5,48504.61495104903,,,,2.023779,,1837.358696480948,3983390.7307550777,TP1
2026-09-14T21:15:49.927720+00:00,close,ETHIRT,ICT/SMC Scalp Pro,short,596901565.5,588194578.4064472,,,,0.000167,,1454.0668446233221,3984844.797599701,TP1
2026-09-14T21:16:16.289862+00:00,open,SUIIRT,ICT/SMC Scalp Pro,long,168320.0,,166341.46580962508,171287.80128556237,174255.60257112476,1.1882,200000.0,,,
2026-09-14T21:16:19.336430+00:00,close,TIAIRT,ICT/SMC Scalp Pro,short,84556.5,83073.66133388986,,,,1.1826,,1753.605006541851,3986598.4026062433,TP1
2026-09-14T21:16:25.113596+00:00,close,TRBIRT,ICT/SMC Scalp Pro,long,3929727.0,3929727.0,,,,0.0254,,0.0,3986598.4026062433,SL
2026-09-14T21:16:28.871062+00:00,close,TRXIRT,ICT/SMC Scalp Pro,long,77984.0,77793.95103977564,,,,1.28,,-243.26266908718273,3986355.139937156,SL
2026-09-14T21:16:29.276656+00:00,close,TRXIRT,ICT/SMC Scalp Pro,long,77984.0,77793.95103977564,,,,1.28,,-243.26266908718273,3986111.8772680685,SL
2026-09-14T21:16:31.929469+00:00,open,TRXIRT,Supertrend+ADX,long,77709.0,,77241.26337097265,78410.60494354102,79112.20988708205,7.72,600000.0,,,
2026-09-14T21:16:33.818028+00:00,open,TRXIRT,ICT/SMC Scalp Pro,long,77709.0,,77512.17301580778,78004.24047628832,78299.48095257665,2.57,200000.0,,,
2026-09-14T21:16:36.785021+00:00,close,WIFIRT,ICT/SMC Scalp Pro,short,44782.0,43959.50269515171,,,,2.23,,1834.1689898116942,3987946.04625788,TP1
2026-09-14T21:16:41.551612+00:00,close,XRPIRT,ICT/SMC Scalp Pro,short,341055.5,333853.9154364847,,,,0.2,,1440.3169127030649,3989386.3631705833,TP1
2026-09-14T21:46:09.470036+00:00,close,SOLIRT,ICT/SMC Scalp Pro,short,24044627.5,23741754.193209536,,,,0.004,,1211.4932271618545,3990597.856397745,TP1
2026-09-14T21:46:22.632329+00:00,close,TRXIRT,ICT/SMC Scalp Pro,long,77709.0,78004.24047628832,,,,1.28,,377.90780964905395,3990975.7642073943,TP1
2026-09-14T21:46:23.270990+00:00,close,TRXIRT,ICT/SMC Scalp Pro,long,77709.0,77709.0,,,,1.28,,0.0,3990975.7642073943,SL
2026-09-14T21:46:30.434209+00:00,open,WIFIRT,Supertrend+ADX,long,43611.0,,42415.64416389225,45404.03375416163,47197.067508323256,13.75,600000.0,,,
2026-09-14T22:00:55.272278+00:00,open,ARBIRT,ICT/SMC Scalp Pro,long,31193.0,,30592.247984236623,32094.128023645062,32995.25604729013,6.4116,200000.0,,,
2026-09-14T22:15:59.839122+00:00,close,HBARIRT,ICT/SMC Scalp Pro,short,18155.5,17889.967963081253,,,,5.5079,,1462.5239061447644,3992438.288113539,TP1
2026-09-14T22:16:12.452088+00:00,close,SHIBIRT,ICT/SMC Scalp Pro,short,1.237,1.2146528453834697,,,,80840.7,,1806.559622208546,3994244.8477357477,TP1
2026-09-14T22:31:17.019375+00:00,open,SEIIRT,Supertrend+ADX,long,10255.0,,10054.546920451885,10555.679619322174,10856.359238644345,58.5,600000.0,,,
2026-09-14T23:01:18.578785+00:00,open,GRAMIRT,ICT/SMC Scalp Pro,long,312344.0,,310400.0076722959,315259.9884915562,318175.97698311234,0.64031,200000.0,,,
2026-09-14T23:15:58.739938+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,long,312344.0,310400.0076722959,,,,0.32015,,-622.3691437144657,3993622.478592033,SL
2026-09-14T23:15:59.124970+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,long,312344.0,310400.0076722959,,,,0.32016,,-622.3885836377428,3993000.0900083953,SL
2026-09-14T23:16:32.111595+00:00,open,TRXIRT,ICT/SMC Scalp Pro,long,78018.5,,77849.80102866101,78271.54845700847,78524.59691401695,2.56,200000.0,,,
2026-09-14T23:31:27.032816+00:00,close,SUIIRT,ICT/SMC Scalp Pro,long,168320.0,166341.46580962508,,,,0.5941,,-1175.4471625017406,3991824.6428458937,SL
2026-09-14T23:31:27.988563+00:00,close,SUIIRT,ICT/SMC Scalp Pro,long,168320.0,166341.46580962508,,,,0.5941,,-1175.4471625017406,3990649.195683392,SL
2026-09-14T23:31:40.448188+00:00,close,TRXIRT,ICT/SMC Scalp Pro,long,78018.5,77849.80102866101,,,,1.28,,-215.93468331390991,3990433.261000078,SL
2026-09-14T23:31:40.935848+00:00,close,TRXIRT,ICT/SMC Scalp Pro,long,78018.5,77849.80102866101,,,,1.28,,-215.93468331390991,3990217.326316764,SL
2026-09-15T00:01:08.140294+00:00,close,ETHIRT,ICT/SMC Scalp Pro,short,596901565.5,579487591.3128942,,,,0.000168,,2925.54766343377,3993142.873980198,TP2
2026-09-15T00:31:12.850792+00:00,close,PEPEIRT,ICT/SMC Scalp Pro,short,0.814605,0.7952348451258172,,,,122758.8,,2377.8569681688327,3995520.7309483667,TP1
2026-09-15T00:31:40.313874+00:00,close,WIFIRT,ICT/SMC Scalp Pro,short,44782.0,43137.00539030341,,,,2.23,,3668.3379796233885,3999189.0689279903,TP2
2026-09-15T00:31:45.799211+00:00,close,XRPIRT,ICT/SMC Scalp Pro,short,341055.5,326652.3308729693,,,,0.3,,4320.950738109212,4003510.0196660995,TP2
2026-09-15T00:45:41.459909+00:00,close,ARBIRT,ICT/SMC Scalp Pro,long,31193.0,30592.247984236623,,,,3.2058,,-1925.8908121342345,4001584.128853965,SL
2026-09-15T00:45:42.171611+00:00,close,ARBIRT,ICT/SMC Scalp Pro,long,31193.0,30592.247984236623,,,,3.2058,,-1925.8908121342345,3999658.2380418307,SL
2026-09-15T00:45:50.816240+00:00,close,DOGSIRT,Supertrend+ADX,long,12.02,11.703417071335009,,,,24958.4,,-7901.403366792302,3991756.8346750382,SL
2026-09-15T00:45:51.321487+00:00,close,DOGSIRT,Supertrend+ADX,long,12.02,11.703417071335009,,,,24958.4,,-7901.403366792302,3983855.4313082458,SL
2026-09-15T00:45:55.484429+00:00,open,DOGSIRT,ICT/SMC Scalp Pro,long,11.635,,11.534386498816517,11.785920251775226,11.936840503550448,17189.5,200000.0,,,
2026-09-15T00:46:24.374056+00:00,close,TIAIRT,ICT/SMC Scalp Pro,short,84556.5,81590.82266777974,,,,1.1826,,3507.2100130836848,3987362.6413213294,TP2
2026-09-15T01:01:27.944935+00:00,close,SOLIRT,ICT/SMC Scalp Pro,short,24044627.5,23438880.886419076,,,,0.004,,2422.986454323694,3989785.6277756533,TP2
2026-09-15T01:16:19.026051+00:00,close,SHIBIRT,ICT/SMC Scalp Pro,short,1.237,1.1923056907669392,,,,80840.7,,3613.11924441711,3993398.7470200704,TP2
2026-09-15T01:31:05.880635+00:00,open,GRAMIRT,ICT/SMC Scalp Pro,long,309576.0,,307819.417338416,312210.87399237603,314845.74798475206,0.64604,200000.0,,,
2026-09-15T02:16:05.134164+00:00,open,NOTIRT,ICT/SMC Scalp Pro,long,105.1,,103.78401074696238,107.07398387955641,109.04796775911284,1902.9,200000.0,,,
2026-09-15T02:16:24.176444+00:00,open,TIAIRT,ICT/SMC Scalp Pro,long,81533.0,,80692.37466778723,82793.93799831916,84054.87599663834,2.4529,200000.0,,,
2026-09-15T02:16:36.632149+00:00,open,XLMIRT,ICT/SMC Scalp Pro,short,45094.8,,45685.833991400184,44208.24901289972,43321.69802579945,4.4351,200000.0,,,
2026-09-15T03:15:41.839005+00:00,close,ADAIRT,ICT/SMC Scalp Pro,short,49412.5,47596.729902098064,,,,2.023779,,3674.7173929618816,3997073.4644130324,TP2
2026-09-15T03:15:46.478103+00:00,open,ADAIRT,ICT/SMC Scalp Pro,long,47482.0,,47049.535742374515,48130.69638643823,48779.392772876454,4.212122,200000.0,,,
2026-09-15T03:15:55.334958+00:00,open,DOGEIRT,ICT/SMC Scalp Pro,long,19218.5,,19101.43637467925,19394.095437981123,19569.690875962242,10.4,200000.0,,,
2026-09-15T03:15:57.981398+00:00,close,DOGSIRT,ICT/SMC Scalp Pro,long,11.635,11.785920251775226,,,,8594.7,,1297.1142879325325,3998370.578700965,TP1
2026-09-15T03:16:28.532197+00:00,close,TIAIRT,ICT/SMC Scalp Pro,long,81533.0,80692.37466778723,,,,1.2264,,-1030.9429074257462,3997339.635793539,SL
2026-09-15T03:16:29.048062+00:00,close,TIAIRT,ICT/SMC Scalp Pro,long,81533.0,80692.37466778723,,,,1.2265,,-1031.0269699589674,3996308.60882358,SL
2026-09-15T03:16:39.892599+00:00,close,WIFIRT,Supertrend+ADX,long,43611.0,42415.64416389225,,,,6.87,,-8212.094594060258,3988096.5142295198,SL
2026-09-15T03:16:40.566281+00:00,close,WIFIRT,Supertrend+ADX,long,43611.0,42415.64416389225,,,,6.88,,-8224.048152421334,3979872.4660770986,SL
2026-09-15T03:31:02.858186+00:00,close,DOGSIRT,ICT/SMC Scalp Pro,long,11.635,11.635,,,,8594.8,,0.0,3979872.4660770986,SL
2026-09-15T04:01:05.412392+00:00,open,ETHIRT,ICT/SMC Scalp Pro,long,574601159.5,,571042292.8644162,579939459.4533757,585277759.4067513,0.000348,200000.0,,,
2026-09-15T04:01:32.773944+00:00,open,TIAIRT,ICT/SMC Scalp Pro,long,80553.5,,79708.74146905591,81820.63779641614,83087.77559283226,2.4828,200000.0,,,
2026-09-15T04:15:42.012711+00:00,open,BTCIRT,ICT/SMC Scalp Pro,long,17776895821.5,,17711339550.341026,17875230228.23846,17973564634.97692,1.125e-05,200000.0,,,
2026-09-15T04:15:43.833438+00:00,close,DOGEIRT,Supertrend+ADX,long,19397.5,19121.717878269697,,,,15.46,,-4263.591601950478,3975608.874475148,SL
2026-09-15T04:15:44.174629+00:00,close,DOGEIRT,Supertrend+ADX,long,19397.5,19121.717878269697,,,,15.46,,-4263.591601950478,3971345.2828731975,SL
2026-09-15T04:15:45.791958+00:00,close,DOGEIRT,ICT/SMC Scalp Pro,long,19218.5,19101.43637467925,,,,5.2,,-608.7308516678925,3970736.5520215295,SL
2026-09-15T04:15:46.112372+00:00,close,DOGEIRT,ICT/SMC Scalp Pro,long,19218.5,19101.43637467925,,,,5.2,,-608.7308516678925,3970127.8211698616,SL
2026-09-15T04:15:59.008808+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,long,309576.0,307819.417338416,,,,0.32302,,-567.41133134487,3969560.4098385167,SL
2026-09-15T04:15:59.342090+00:00,close,GRAMIRT,ICT/SMC Scalp Pro,long,309576.0,307819.417338416,,,,0.32302,,-567.41133134487,3968992.998507172,SL
2026-09-15T04:16:14.409080+00:00,close,SEIIRT,ICT/SMC Scalp Pro,long,10254.0,10149.447891266513,,,,19.5,,-2038.766120303003,3966954.232386869,SL
2026-09-15T04:16:21.091025+00:00,open,SOLIRT,ICT/SMC Scalp Pro,long,23305228.5,,23166040.947045024,23514009.829432465,23722791.158864927,0.008,200000.0,,,
2026-09-15T04:16:24.642071+00:00,open,SUIIRT,ICT/SMC Scalp Pro,long,163830.0,,162429.94625960643,165930.08061059035,168030.16122118072,1.2207,200000.0,,,
2026-09-15T04:31:34.132858+00:00,close,XLMIRT,ICT/SMC Scalp Pro,short,45094.8,44208.24901289972,,,,2.2175,,1965.9268138948698,3968920.159200764,TP1
2026-09-15T04:45:35.831862+00:00,close,ADAIRT,ICT/SMC Scalp Pro,long,47482.0,47049.535742374515,,,,2.106061,,-910.7961068789857,3968009.3630938847,SL
2026-09-15T04:45:36.360197+00:00,close,ADAIRT,ICT/SMC Scalp Pro,long,47482.0,47049.535742374515,,,,2.106061,,-910.7961068789857,3967098.5669870055,SL
2026-09-15T05:15:45.635867+00:00,close,ETHIRT,ICT/SMC Scalp Pro,long,574601159.5,571042292.8644162,,,,0.000174,,-619.242794591574,3966479.324192414,SL
2026-09-15T05:15:46.031499+00:00,close,ETHIRT,ICT/SMC Scalp Pro,long,574601159.5,571042292.8644162,,,,0.000174,,-619.242794591574,3965860.0813978226,SL
2026-09-15T05:15:55.329325+00:00,close,HBARIRT,ICT/SMC Scalp Pro,short,18155.5,17624.435926162507,,,,5.508,,2925.1009186969127,3968785.1823165193,TP2
2026-09-15T05:16:10.837662+00:00,open,SHIBIRT,ICT/SMC Scalp Pro,long,1.18675,,1.1759057498995062,1.2030163751507406,1.219282750301481,168527.4,200000.0,,,
2026-09-15T05:16:12.950526+00:00,close,SOLIRT,ICT/SMC Scalp Pro,long,23305228.5,23166040.947045024,,,,0.004,,-556.7502118199021,3968228.4321046993,SL
2026-09-15T05:16:13.312482+00:00,close,SOLIRT,ICT/SMC Scalp Pro,long,23305228.5,23166040.947045024,,,,0.004,,-556.7502118199021,3967671.6818928793,SL
2026-09-15T05:30:45.949215+00:00,close,BTCIRT,ICT/SMC Scalp Pro,long,17776895821.5,17711339550.341026,,,,5.62e-06,,-368.4262439134322,3967303.255648966,SL
2026-09-15T05:30:46.460708+00:00,close,BTCIRT,ICT/SMC Scalp Pro,long,17776895821.5,17711339550.341026,,,,5.63e-06,,-369.0818066250219,3966934.1738423407,SL
2026-09-15T06:01:23.499543+00:00,close,SUIIRT,ICT/SMC Scalp Pro,long,163830.0,162429.94625960643,,,,0.6103,,-854.4527977621982,3966079.7210445786,SL
2026-09-15T06:01:24.112451+00:00,close,SUIIRT,ICT/SMC Scalp Pro,long,163830.0,162429.94625960643,,,,0.6103,,-854.4527977621982,3965225.2682468165,SL
2026-09-15T06:01:39.277334+00:00,open,WIFIRT,ICT/SMC Scalp Pro,long,42068.5,,41632.306126634474,42722.79081004829,43377.081620096564,4.75,200000.0,,,
2026-09-15T06:15:59.514210+00:00,close,NOTIRT,ICT/SMC Scalp Pro,long,105.1,107.07398387955641,,,,951.4,,1878.0482630099723,3967103.3165098266,TP1
2026-09-15T07:01:13.065393+00:00,close,NOTIRT,ICT/SMC Scalp Pro,long,105.1,105.1,,,,951.5,,0.0,3967103.3165098266,SL
2026-09-15T07:01:39.583394+00:00,close,WIFIRT,ICT/SMC Scalp Pro,long,42068.5,41632.306126634474,,,,2.37,,-1033.7794798762968,3966069.5370299504,SL
2026-09-15T07:01:40.069512+00:00,close,WIFIRT,ICT/SMC Scalp Pro,long,42068.5,41632.306126634474,,,,2.38,,-1038.141418609952,3965031.3956113406,SL
2026-09-15T07:46:12.204764+00:00,open,SUIIRT,ICT/SMC Scalp Pro,long,162673.0,,161283.49569944682,164757.25645082974,166841.51290165947,1.2294,200000.0,,,
2026-09-15T08:00:57.584635+00:00,open,BTCIRT,ICT/SMC Scalp Pro,long,17668479839.0,,17598431925.609787,17773551709.085323,17878623579.170647,1.131e-05,200000.0,,,
2026-09-15T08:01:01.603298+00:00,open,DOGSIRT,Supertrend+ADX,long,11.465,,11.071942073357015,12.054586889964478,12.644173779928952,52333.1,600000.0,,,
2026-09-15T08:01:04.030573+00:00,open,DOGSIRT,ICT/SMC Scalp Pro,long,11.465,,11.314235967044171,11.691146049433742,11.917292098867486,17444.3,200000.0,,,
2026-09-15T08:01:13.801994+00:00,open,HBARIRT,ICT/SMC Scalp Pro,long,17608.0,,17457.300843165227,17834.048735252156,18060.09747050432,11.3584,200000.0,,,
2026-09-15T08:01:16.684483+00:00,open,LINKIRT,ICT/SMC Scalp Pro,long,2604521.5,,2585343.4014752186,2633288.647787172,2662055.795574344,0.0767,200000.0,,,
2026-09-15T08:01:33.865668+00:00,close,TIAIRT,ICT/SMC Scalp Pro,long,80553.5,79708.74146905591,,,,1.2414,,-1048.6832403139947,3963982.7123710266,SL
2026-09-15T08:01:34.420834+00:00,close,TIAIRT,ICT/SMC Scalp Pro,long,80553.5,79708.74146905591,,,,1.2414,,-1048.6832403139947,3962934.0291307126,SL
2026-09-15T08:01:37.688359+00:00,open,TIAIRT,ICT/SMC Scalp Pro,long,79386.0,,78583.1031530588,80590.34527041182,81794.69054082363,2.5193,200000.0,,,
2026-09-15T08:15:41.471087+00:00,close,BTCIRT,ICT/SMC Scalp Pro,long,17668479839.0,17598431925.609787,,,,5.65e-06,,-395.7707106547035,3962538.258420058,SL
2026-09-15T08:15:41.891433+00:00,close,BTCIRT,ICT/SMC Scalp Pro,long,17668479839.0,17598431925.609787,,,,5.66e-06,,-396.47118978860567,3962141.7872302695,SL
2026-09-15T08:16:09.398105+00:00,close,SEIIRT,Supertrend+ADX,long,10255.0,10054.546920451885,,,,29.2,,-5853.22992280496,3956288.5573074645,SL
2026-09-15T08:16:09.740130+00:00,close,SEIIRT,Supertrend+ADX,long,10255.0,10054.546920451885,,,,29.3,,-5873.275230759771,3950415.282076705,SL
2026-09-15T08:16:26.421691+00:00,open,TRBIRT,Supertrend+ADX,long,3860598.0,,3803392.3806582536,3946406.42901262,4032214.8580252393,0.1554,600000.0,,,
2026-09-15T08:16:28.124809+00:00,open,TRBIRT,ICT/SMC Scalp Pro,long,3860254.5,,3837631.6278321617,3894188.8082517576,3928123.1165035157,0.0518,200000.0,,,
2026-09-15T08:45:45.294912+00:00,close,DOGSIRT,ICT/SMC Scalp Pro,long,11.465,11.314235967044171,,,,8722.1,,-1314.978971844035,3949100.3031048607,SL
2026-09-15T08:45:45.711840+00:00,close,DOGSIRT,ICT/SMC Scalp Pro,long,11.465,11.314235967044171,,,,8722.1,,-1314.978971844035,3947785.3241330166,SL
2026-09-15T08:46:21.618133+00:00,close,TRBIRT,ICT/SMC Scalp Pro,long,3860254.5,3837631.6278321617,,,,0.0259,,-585.9323891470112,3947199.3917438695,SL
2026-09-15T08:46:21.997689+00:00,close,TRBIRT,ICT/SMC Scalp Pro,long,3860254.5,3837631.6278321617,,,,0.0259,,-585.9323891470112,3946613.4593547224,SL
2026-09-15T08:46:25.355069+00:00,open,TRBIRT,ICT/SMC Scalp Pro,long,3832556.5,,3807367.2945575975,3870340.3081636042,3908124.116327207,0.0521,200000.0,,,
2026-09-15T09:01:40.356424+00:00,close,TRXIRT,Supertrend+ADX,long,77709.0,77241.26337097265,,,,3.86,,-1805.4633880455688,3944807.9959666766,SL
2026-09-15T09:01:41.039657+00:00,close,TRXIRT,Supertrend+ADX,long,77709.0,77241.26337097265,,,,3.86,,-1805.4633880455688,3943002.532578631,SL
2026-09-15T10:01:09.654464+00:00,close,HBARIRT,ICT/SMC Scalp Pro,long,17608.0,17834.048735252156,,,,5.6792,,1283.7759772440438,3944286.308555875,TP1
2026-09-15T10:15:47.936267+00:00,open,DOGSIRT,ICT/SMC Scalp Pro,long,11.2,,11.000726883886593,11.49890967417011,11.797819348340221,17857.1,200000.0,,,
2026-09-15T11:30:51.976097+00:00,open,BTCIRT,ICT/SMC Scalp Pro,long,17706452350.0,,17642005952.948727,17803121945.576912,17899791541.15382,1.129e-05,200000.0,,,
2026-09-15T11:31:04.292867+00:00,open,FLOKIIRT,ICT/SMC Scalp Pro,long,5.550675,,5.52005288699176,5.596608169512361,5.642541339024722,36031.6,200000.0,,,
2026-09-15T11:31:25.492665+00:00,open,SOLIRT,ICT/SMC Scalp Pro,long,23140820.5,,23026774.48780947,23311889.51828579,23482958.536571577,0.008,200000.0,,,
2026-09-15T11:31:31.671797+00:00,close,TIAIRT,ICT/SMC Scalp Pro,long,79386.0,78583.1031530588,,,,1.2596,,-1011.3288684071439,3943274.9796874677,SL
2026-09-15T11:31:32.184300+00:00,close,TIAIRT,ICT/SMC Scalp Pro,long,79386.0,78583.1031530588,,,,1.2596,,-1011.3288684071439,3942263.6508190604,SL
2026-09-15T11:31:35.628949+00:00,open,TIAIRT,ICT/SMC Scalp Pro,long,78423.5,,77587.80329603056,79677.04505595416,80930.59011190833,2.5502,200000.0,,,
2026-09-15T11:31:39.879100+00:00,close,TRBIRT,Supertrend+ADX,long,3860598.0,3803392.3806582536,,,,0.0777,,-4444.876622853699,3937818.7741962066,SL
2026-09-15T11:31:40.422569+00:00,close,TRBIRT,Supertrend+ADX,long,3860598.0,3803392.3806582536,,,,0.0777,,-4444.876622853699,3933373.897573353,SL
2026-09-15T11:31:42.641248+00:00,close,TRBIRT,ICT/SMC Scalp Pro,long,3832556.5,3807367.2945575975,,,,0.026,,-654.9193415024653,3932718.9782318505,SL
2026-09-15T11:31:43.183652+00:00,close,TRBIRT,ICT/SMC Scalp Pro,long,3832556.5,3807367.2945575975,,,,0.0261,,-657.4382620467056,3932061.5399698038,SL
2026-09-15T11:31:46.452206+00:00,open,TRBIRT,ICT/SMC Scalp Pro,long,3790471.0,,3762511.60298555,3832410.095521675,3874349.19104335,0.0527,200000.0,,,
2026-09-15T11:45:41.097398+00:00,open,ADAIRT,ICT/SMC Scalp Pro,long,46852.5,,46532.511233586396,47332.4831496204,47812.466299240805,4.268715,200000.0,,,
2026-09-15T11:45:50.058974+00:00,open,DOGEIRT,ICT/SMC Scalp Pro,long,18951.0,,18855.365975993227,19094.45103601016,19237.902072020323,10.55,200000.0,,,
2026-09-15T12:00:59.737431+00:00,open,ARBIRT,ICT/SMC Scalp Pro,short,31602.5,,32034.134697104484,30955.047954343274,30307.595908686548,6.3286,200000.0,,,
2026-09-15T12:01:02.040425+00:00,close,BTCIRT,ICT/SMC Scalp Pro,long,17706452350.0,17642005952.948727,,,,5.64e-06,,-363.47767936918166,3931698.0622904347,SL
2026-09-15T12:01:02.580133+00:00,close,BTCIRT,ICT/SMC Scalp Pro,long,17706452350.0,17642005952.948727,,,,5.65e-06,,-364.1221433396944,3931333.940147095,SL
2026-09-15T12:01:06.860393+00:00,close,DOGEIRT,ICT/SMC Scalp Pro,long,18951.0,18855.365975993227,,,,5.27,,-503.99130651569345,3930829.948840579,SL
2026-09-15T12:01:07.332752+00:00,close,DOGEIRT,ICT/SMC Scalp Pro,long,18951.0,18855.365975993227,,,,5.28,,-504.94764675576124,3930325.0011938233,SL
2026-09-15T12:01:17.950531+00:00,close,FLOKIIRT,ICT/SMC Scalp Pro,long,5.550675,5.52005288699176,,,,18015.8,,-551.6818635338547,3929773.3193302895,SL
2026-09-15T12:01:18.462938+00:00,close,FLOKIIRT,ICT/SMC Scalp Pro,long,5.550675,5.52005288699176,,,,18015.8,,-551.6818635338547,3929221.6374667557,SL
2026-09-15T12:15:47.398238+00:00,close,DOGSIRT,Supertrend+ADX,long,11.465,11.071942073357015,,,,26166.5,,-10284.950237503674,3918936.687229252,SL
2026-09-15T12:15:47.907801+00:00,close,DOGSIRT,Supertrend+ADX,long,11.465,11.071942073357015,,,,26166.6,,-10284.989543296337,3908651.6976859556,SL
2026-09-15T12:31:09.525268+00:00,open,HBARIRT,Supertrend+ADX,short,17881.0,,18232.547474559546,17353.67878816068,16826.35757632136,33.5551,600000.0,,,
2026-09-15T12:45:47.013700+00:00,close,ARBIRT,ICT/SMC Scalp Pro,short,31602.5,32034.134697104484,,,,3.1643,,-1365.821672047719,3907285.876013908,SL
2026-09-15T12:45:47.754534+00:00,close,ARBIRT,ICT/SMC Scalp Pro,short,31602.5,32034.134697104484,,,,3.1643,,-1365.821672047719,3905920.0543418606,SL
2026-09-15T13:01:01.090141+00:00,close,DOGSIRT,ICT/SMC Scalp Pro,long,11.2,11.000726883886593,,,,8928.5,,-1779.2100172185517,3904140.844324642,SL
2026-09-15T13:01:01.588355+00:00,close,DOGSIRT,ICT/SMC Scalp Pro,long,11.2,11.000726883886593,,,,8928.5,,-1779.2100172185517,3902361.634307423,SL
2026-09-15T13:01:14.863603+00:00,close,HBARIRT,ICT/SMC Scalp Pro,long,17608.0,18060.09747050432,,,,5.6792,,2567.5519544881286,3904929.1862619114,TP2
2026-09-15T13:01:52.581681+00:00,open,XRPIRT,Supertrend+ADX,short,326536.5,,332711.0527961831,317274.67080572527,308012.84161145054,1.8,600000.0,,,
2026-09-15T13:01:54.700303+00:00,open,XRPIRT,ICT/SMC Scalp Pro,short,326586.0,,329268.40365797165,322562.39451304247,318538.78902608494,0.6,200000.0,,,
2026-09-15T13:15:34.861593+00:00,close,ADAIRT,ICT/SMC Scalp Pro,long,46852.5,47332.4831496204,,,,2.134357,,1024.4553952743454,3905953.6416571857,TP1
2026-09-15T13:16:05.323881+00:00,open,PEPEIRT,Supertrend+ADX,short,0.797615,,0.8204229183481239,0.7634031224778143,0.7291912449556286,752242.6,600000.0,,,
2026-09-15T13:16:28.991512+00:00,close,XLMIRT,ICT/SMC Scalp Pro,short,45094.8,45094.8,,,,2.2176,,-0.0,3905953.6416571857,SL
